gene.id	total_sites	non-NA_sites
DPOGS208643	535	535
DPOGS208654	478	478
DPOGS208647	239	239
DPOGS208649	880	880
DPOGS208638	1337	1337
DPOGS208642	253	253
DPOGS208640	2322	2322
DPOGS208648	268	268
DPOGS208077	694	694
DPOGS208082	234	234
DPOGS208087	229	229
DPOGS208086	1785	1785
DPOGS208068	450	450
DPOGS208074	452	452
DPOGS208079	1442	1442
DPOGS208078	1720	1720
DPOGS208072	1893	1893
DPOGS208075	1365	1365
DPOGS208069	506	506
DPOGS208084	2558	2558
DPOGS208081	757	757
DPOGS208070	467	467
DPOGS208076	1308	1308
DPOGS208066	2761	2761
DPOGS208085	140	140
DPOGS208080	2329	2329
DPOGS208083	3156	3156
DPOGS208071	420	420
DPOGS208065	2591	2591
DPOGS208067	353	353
DPOGS208064	814	814
DPOGS210203	258	258
DPOGS210204	491	491
DPOGS210183	312	312
DPOGS210191	264	264
DPOGS210192	2019	2019
DPOGS210202	662	662
DPOGS210195	579	579
DPOGS210197	597	597
DPOGS210186	1132	1132
DPOGS210205	1640	1640
DPOGS210187	1880	1880
DPOGS210198	163	163
DPOGS210188	1036	1036
DPOGS210185	664	664
DPOGS210193	782	782
DPOGS210199	371	371
DPOGS210190	469	469
DPOGS210189	279	279
DPOGS210196	249	249
DPOGS210201	345	345
DPOGS210200	287	287
DPOGS210194	282	282
DPOGS210184	655	655
DPOGS202729	628	628
DPOGS202728	711	711
DPOGS202731	289	289
DPOGS202732	240	240
DPOGS202737	278	278
DPOGS202739	2482	2482
DPOGS202727	1410	1410
DPOGS202730	1279	1279
DPOGS202740	742	742
DPOGS202741	120	120
DPOGS202734	307	307
DPOGS202736	953	953
DPOGS202738	872	872
DPOGS202735	672	672
DPOGS212913	714	714
DPOGS212912	879	879
DPOGS212906	581	581
DPOGS212921	206	206
DPOGS212922	389	389
DPOGS212908	152	152
DPOGS212916	1232	1232
DPOGS212914	365	365
DPOGS212915	731	731
DPOGS212905	234	234
DPOGS212910	181	181
DPOGS212918	900	900
DPOGS212911	1004	1004
DPOGS212920	120	120
DPOGS212909	958	958
DPOGS212919	1562	1562
DPOGS212907	497	497
DPOGS212917	857	857
DPOGS212304	131	131
DPOGS212303	447	447
DPOGS212305	1023	1023
DPOGS214518	403	403
DPOGS214519	542	542
DPOGS214535	110	110
DPOGS214517	1151	1151
DPOGS214533	1329	1329
DPOGS214516	972	972
DPOGS214521	276	276
DPOGS214527	123	123
DPOGS214534	1723	1723
DPOGS214520	358	358
DPOGS214532	945	945
DPOGS214515	772	772
DPOGS214514	962	962
DPOGS214526	112	112
DPOGS214524	318	318
DPOGS214536	632	632
DPOGS214522	432	432
DPOGS214523	290	290
DPOGS214539	148	148
DPOGS214525	128	128
DPOGS214513	681	681
DPOGS214537	162	162
DPOGS214538	978	978
DPOGS214529	230	230
DPOGS205025	512	512
DPOGS205026	639	639
DPOGS205027	1737	1737
DPOGS205029	6514	6514
DPOGS205024	512	512
DPOGS205023	22	22
DPOGS205030	2106	2106
DPOGS205028	2371	2371
DPOGS201053	759	759
DPOGS206293	1299	1299
DPOGS206263	798	798
DPOGS206294	2191	2191
DPOGS206266	191	191
DPOGS206270	230	230
DPOGS206280	887	887
DPOGS206291	2120	2120
DPOGS206295	1371	1371
DPOGS206292	231	231
DPOGS206286	418	418
DPOGS206268	627	627
DPOGS206260	824	824
DPOGS206264	1034	1034
DPOGS206262	1452	1452
DPOGS206279	554	554
DPOGS206284	1190	1190
DPOGS206290	1488	1488
DPOGS206281	875	875
DPOGS206272	472	472
DPOGS206276	233	233
DPOGS206271	1809	1809
DPOGS206273	522	522
DPOGS206277	2246	2246
DPOGS206285	600	600
DPOGS206261	981	981
DPOGS206269	934	934
DPOGS206278	886	886
DPOGS206289	120	120
DPOGS206283	565	565
DPOGS206275	3240	3240
DPOGS206274	322	322
DPOGS206267	627	627
DPOGS206287	604	604
DPOGS206288	507	507
DPOGS206265	1907	1907
DPOGS210402	328	328
DPOGS210400	163	163
DPOGS210398	722	722
DPOGS210395	649	649
DPOGS210394	535	535
DPOGS210401	2141	2141
DPOGS210390	443	443
DPOGS210399	1160	1160
DPOGS210396	1428	1428
DPOGS210397	2174	2174
DPOGS210393	133	133
DPOGS210392	767	767
DPOGS210391	842	842
DPOGS205336	300	300
DPOGS205342	393	393
DPOGS205343	1016	1016
DPOGS205338	546	546
DPOGS205340	985	985
DPOGS205341	216	216
DPOGS208316	299	299
DPOGS208309	144	144
DPOGS208310	280	280
DPOGS208313	1486	1486
DPOGS208317	672	672
DPOGS208311	1652	1652
DPOGS208322	243	243
DPOGS208321	530	530
DPOGS208315	469	469
DPOGS208320	324	324
DPOGS208319	1842	1842
DPOGS208318	413	413
DPOGS208314	179	179
DPOGS208312	417	417
DPOGS203075	170	170
DPOGS203076	678	678
DPOGS203077	573	573
DPOGS203078	249	249
DPOGS203079	301	301
DPOGS203070	1390	1390
DPOGS203069	492	492
DPOGS203068	407	407
DPOGS203071	608	608
DPOGS203067	5615	5615
DPOGS203074	1972	1972
DPOGS203073	733	733
DPOGS203072	396	396
DPOGS205344	411	411
DPOGS205349	994	994
DPOGS205351	627	627
DPOGS205354	2382	2382
DPOGS205356	612	612
DPOGS205352	2842	2842
DPOGS205353	1426	1426
DPOGS205347	611	611
DPOGS205345	567	567
DPOGS205358	117	117
DPOGS205355	615	615
DPOGS205346	379	379
DPOGS205348	596	596
DPOGS201274	298	298
DPOGS201275	699	699
DPOGS204535	176	176
DPOGS204549	589	589
DPOGS204550	690	690
DPOGS204551	1038	1038
DPOGS204538	210	210
DPOGS204543	247	247
DPOGS204544	582	582
DPOGS204545	901	901
DPOGS204546	895	895
DPOGS204547	1905	1905
DPOGS204539	462	462
DPOGS204537	176	176
DPOGS204548	589	589
DPOGS204555	1638	1638
DPOGS204556	1297	1297
DPOGS204559	1336	1336
DPOGS204541	705	705
DPOGS204542	621	621
DPOGS204536	531	531
DPOGS204552	921	921
DPOGS204553	325	325
DPOGS204554	542	542
DPOGS204558	516	516
DPOGS204534	1156	1156
DPOGS204522	2664	2664
DPOGS204523	648	648
DPOGS204524	596	596
DPOGS204525	2162	2162
DPOGS204527	563	563
DPOGS204533	1212	1212
DPOGS204557	3216	3216
DPOGS204528	263	263
DPOGS204526	1425	1425
DPOGS204529	263	263
DPOGS204530	39	39
DPOGS204531	163	163
DPOGS204532	1255	1255
DPOGS215435	568	568
DPOGS215439	346	346
DPOGS215434	406	406
DPOGS215440	883	883
DPOGS215438	1345	1345
DPOGS215448	105	105
DPOGS215449	371	371
DPOGS215441	201	201
DPOGS215442	2094	2094
DPOGS215447	3308	3308
DPOGS215446	1635	1635
DPOGS215445	156	156
DPOGS215437	530	530
DPOGS215436	2307	2307
DPOGS215444	2529	2529
DPOGS215443	983	983
DPOGS201044	861	861
DPOGS201043	861	861
DPOGS201050	282	282
DPOGS201048	1920	1920
DPOGS201042	156	156
DPOGS201045	6950	6950
DPOGS201046	301	301
DPOGS201041	385	385
DPOGS201040	33	33
DPOGS201038	711	711
DPOGS201047	401	401
DPOGS201039	201	201
DPOGS201049	1470	1470
DPOGS204569	111	111
DPOGS204566	388	388
DPOGS204567	1024	1024
DPOGS204565	2003	2003
DPOGS204568	673	673
DPOGS204570	1901	1901
DPOGS204571	795	795
DPOGS200924	641	641
DPOGS200920	1755	1755
DPOGS200928	1066	1066
DPOGS200923	1013	1013
DPOGS200930	154	154
DPOGS200925	1357	1357
DPOGS200929	142	142
DPOGS200933	355	355
DPOGS200922	620	620
DPOGS200926	1749	1749
DPOGS200927	889	889
DPOGS200919	810	810
DPOGS200937	918	918
DPOGS200936	1072	1072
DPOGS200932	410	410
DPOGS200935	372	372
DPOGS200931	578	578
DPOGS200934	943	943
DPOGS200921	180	180
DPOGS209877	198	198
DPOGS209867	861	861
DPOGS209866	169	169
DPOGS209875	240	240
DPOGS209874	877	877
DPOGS209876	772	772
DPOGS209872	868	868
DPOGS209868	952	952
DPOGS209869	955	955
DPOGS209871	1027	1027
DPOGS209870	478	478
DPOGS200584	544	544
DPOGS200583	312	312
DPOGS200577	3695	3695
DPOGS200578	2257	2257
DPOGS200575	226	226
DPOGS200582	507	507
DPOGS200581	473	473
DPOGS200576	1788	1788
DPOGS200579	50	50
DPOGS210557	1330	1330
DPOGS210558	325	325
DPOGS210541	120	120
DPOGS210545	205	205
DPOGS210537	502	502
DPOGS210543	173	173
DPOGS210559	410	410
DPOGS210552	1890	1890
DPOGS210546	1194	1194
DPOGS210555	620	620
DPOGS210538	2120	2120
DPOGS210551	934	934
DPOGS210561	635	635
DPOGS210544	1171	1171
DPOGS210540	430	430
DPOGS210548	1394	1394
DPOGS210560	469	469
DPOGS210539	1585	1585
DPOGS210549	1009	1009
DPOGS210556	270	270
DPOGS210554	134	134
DPOGS210542	575	575
DPOGS210562	977	977
DPOGS210547	1089	1089
DPOGS210553	903	903
DPOGS210306	445	445
DPOGS210299	958	958
DPOGS210298	268	268
DPOGS210301	638	638
DPOGS210300	6986	6986
DPOGS210303	338	338
DPOGS210308	342	342
DPOGS210307	1471	1471
DPOGS210305	357	357
DPOGS210302	1427	1427
DPOGS210304	279	279
DPOGS213972	433	433
DPOGS213973	499	499
DPOGS213974	1372	1372
DPOGS213975	838	838
DPOGS213976	144	144
DPOGS204893	157	157
DPOGS204891	122	122
DPOGS204892	131	131
DPOGS204895	836	836
DPOGS204899	416	416
DPOGS204866	508	508
DPOGS204901	501	501
DPOGS204872	142	142
DPOGS204875	143	143
DPOGS204890	132	132
DPOGS204885	849	849
DPOGS204897	464	464
DPOGS204867	173	173
DPOGS204881	230	230
DPOGS204882	1975	1975
DPOGS204864	390	390
DPOGS204900	257	257
DPOGS204898	354	354
DPOGS204876	162	162
DPOGS204874	141	141
DPOGS204879	404	404
DPOGS204868	350	350
DPOGS204888	637	637
DPOGS204889	145	145
DPOGS204902	636	636
DPOGS204869	160	160
DPOGS204871	141	141
DPOGS204877	130	130
DPOGS204870	142	142
DPOGS204878	224	224
DPOGS204865	287	287
DPOGS204896	379	379
DPOGS204880	935	935
DPOGS204886	401	401
DPOGS204873	142	142
DPOGS204887	333	333
DPOGS204883	197	197
DPOGS204884	1072	1072
DPOGS215931	1192	1192
DPOGS215932	405	405
DPOGS215929	1003	1003
DPOGS215930	1114	1114
DPOGS215939	1093	1093
DPOGS215940	769	769
DPOGS215933	697	697
DPOGS215943	247	247
DPOGS215944	132	132
DPOGS215945	297	297
DPOGS215946	492	492
DPOGS215947	675	675
DPOGS215934	541	541
DPOGS215935	715	715
DPOGS215936	2961	2961
DPOGS215937	484	484
DPOGS215938	428	428
DPOGS215948	1756	1756
DPOGS215949	718	718
DPOGS215928	1023	1023
DPOGS215942	863	863
DPOGS209694	673	673
DPOGS209704	1195	1195
DPOGS209695	828	828
DPOGS209693	898	898
DPOGS209699	1250	1250
DPOGS209702	1041	1041
DPOGS209703	650	650
DPOGS209692	477	477
DPOGS209701	624	624
DPOGS209697	163	163
DPOGS209696	1035	1035
DPOGS209698	1024	1024
DPOGS209700	231	231
DPOGS213723	185	185
DPOGS213722	2750	2750
DPOGS213724	986	986
DPOGS213717	670	670
DPOGS213726	2194	2194
DPOGS213720	411	411
DPOGS213721	882	882
DPOGS213718	962	962
DPOGS213725	1988	1988
DPOGS201628	1728	1728
DPOGS210763	867	867
DPOGS210764	758	758
DPOGS210765	514	514
DPOGS210766	1461	1461
DPOGS210767	584	584
DPOGS210768	263	263
DPOGS210770	1423	1423
DPOGS210771	553	553
DPOGS210772	693	693
DPOGS210773	989	989
DPOGS210774	550	550
DPOGS210775	1174	1174
DPOGS210769	1905	1905
DPOGS214008	787	787
DPOGS214006	579	579
DPOGS214007	411	411
DPOGS214005	1262	1262
DPOGS214014	424	424
DPOGS214011	1191	1191
DPOGS214009	751	751
DPOGS214016	719	719
DPOGS214013	406	406
DPOGS214012	610	610
DPOGS214010	871	871
DPOGS214015	718	718
DPOGS209766	3383	3383
DPOGS209759	1086	1086
DPOGS209768	481	481
DPOGS209760	193	193
DPOGS209751	483	483
DPOGS209749	395	395
DPOGS209753	133	133
DPOGS209763	2234	2234
DPOGS209758	612	612
DPOGS209754	438	438
DPOGS209764	910	910
DPOGS209752	518	518
DPOGS209767	552	552
DPOGS209756	892	892
DPOGS209765	1305	1305
DPOGS209761	309	309
DPOGS209757	143	143
DPOGS209750	352	352
DPOGS209755	739	739
DPOGS209762	748	748
DPOGS212535	582	582
DPOGS212545	927	927
DPOGS212541	2740	2740
DPOGS212542	139	139
DPOGS212546	1764	1764
DPOGS212547	75	75
DPOGS212539	467	467
DPOGS212543	926	926
DPOGS212549	676	676
DPOGS212548	418	418
DPOGS212544	186	186
DPOGS212533	1031	1031
DPOGS212532	854	854
DPOGS212538	645	645
DPOGS212537	224	224
DPOGS212531	1148	1148
DPOGS212536	461	461
DPOGS206736	730	730
DPOGS206743	456	456
DPOGS206738	242	242
DPOGS206747	716	716
DPOGS206746	507	507
DPOGS206744	292	292
DPOGS206741	431	431
DPOGS206762	263	263
DPOGS206737	425	425
DPOGS206745	844	844
DPOGS206756	1462	1462
DPOGS206755	308	308
DPOGS206752	653	653
DPOGS206742	558	558
DPOGS206758	490	490
DPOGS206740	698	698
DPOGS206733	1353	1353
DPOGS206753	419	419
DPOGS206754	419	419
DPOGS206757	575	575
DPOGS206735	460	460
DPOGS206761	289	289
DPOGS206759	292	292
DPOGS206749	214	214
DPOGS206763	205	205
DPOGS206760	430	430
DPOGS206750	349	349
DPOGS206764	418	418
DPOGS206748	806	806
DPOGS206751	286	286
DPOGS206739	242	242
DPOGS212076	1266	1266
DPOGS212079	223	223
DPOGS212078	626	626
DPOGS212075	669	669
DPOGS212061	321	321
DPOGS212062	139	139
DPOGS212074	146	146
DPOGS212077	349	349
DPOGS212060	459	459
DPOGS212059	1200	1200
DPOGS212058	1052	1052
DPOGS212080	198	198
DPOGS212072	739	739
DPOGS212070	133	133
DPOGS212063	169	169
DPOGS212069	661	661
DPOGS212066	634	634
DPOGS212064	204	204
DPOGS212065	506	506
DPOGS212067	613	613
DPOGS212081	317	317
DPOGS212073	306	306
DPOGS200772	361	361
DPOGS200773	336	336
DPOGS200770	302	302
DPOGS200771	1830	1830
DPOGS200765	1063	1063
DPOGS200764	617	617
DPOGS200766	291	291
DPOGS200762	591	591
DPOGS200769	347	347
DPOGS200763	94	94
DPOGS212653	3424	3424
DPOGS212648	2526	2526
DPOGS212651	853	853
DPOGS212645	394	394
DPOGS212652	880	880
DPOGS212650	1008	1008
DPOGS212647	1103	1103
DPOGS212649	518	518
DPOGS212646	453	453
DPOGS206716	1387	1387
DPOGS206725	230	230
DPOGS206719	497	497
DPOGS206731	780	780
DPOGS206718	752	752
DPOGS206717	962	962
DPOGS206726	1510	1510
DPOGS206732	118	118
DPOGS206721	120	120
DPOGS206722	447	447
DPOGS206730	2403	2403
DPOGS206728	1080	1080
DPOGS206720	1279	1279
DPOGS206729	1367	1367
DPOGS206727	233	233
DPOGS206724	207	207
DPOGS214675	164	164
DPOGS214661	1505	1505
DPOGS214659	117	117
DPOGS214670	567	567
DPOGS214676	271	271
DPOGS214673	921	921
DPOGS214674	172	172
DPOGS214657	564	564
DPOGS214655	196	196
DPOGS214677	1848	1848
DPOGS214672	90	90
DPOGS214668	648	648
DPOGS214667	1483	1483
DPOGS214660	839	839
DPOGS214658	627	627
DPOGS214669	247	247
DPOGS214656	231	231
DPOGS214664	808	808
DPOGS214671	469	469
DPOGS214666	950	950
DPOGS214665	1525	1525
DPOGS214663	1621	1621
DPOGS214678	424	424
DPOGS214662	352	352
DPOGS205305	270	270
DPOGS205306	1197	1197
DPOGS205326	1779	1779
DPOGS205307	461	461
DPOGS205332	886	886
DPOGS205313	385	385
DPOGS205330	4072	4072
DPOGS205331	789	789
DPOGS205320	164	164
DPOGS205309	1216	1216
DPOGS205321	922	922
DPOGS205312	348	348
DPOGS205319	142	142
DPOGS205327	1195	1195
DPOGS205315	2702	2702
DPOGS205314	866	866
DPOGS205333	205	205
DPOGS205308	965	965
DPOGS205311	577	577
DPOGS205316	1266	1266
DPOGS212204	80	80
DPOGS212206	163	163
DPOGS212203	712	712
DPOGS212200	838	838
DPOGS212205	612	612
DPOGS212195	2154	2154
DPOGS212201	396	396
DPOGS212196	606	606
DPOGS212202	1160	1160
DPOGS212212	93	93
DPOGS212213	765	765
DPOGS212197	1089	1089
DPOGS212209	956	956
DPOGS212208	2952	2952
DPOGS212207	2509	2509
DPOGS212210	665	665
DPOGS212198	797	797
DPOGS212211	608	608
DPOGS202701	572	572
DPOGS202700	958	958
DPOGS202694	1352	1352
DPOGS202699	4575	4575
DPOGS202696	453	453
DPOGS202693	2010	2010
DPOGS202695	459	459
DPOGS202702	1537	1537
DPOGS202697	382	382
DPOGS202691	816	816
DPOGS202692	585	585
DPOGS202689	1334	1334
DPOGS202704	374	374
DPOGS202690	343	343
DPOGS202703	1141	1141
DPOGS211626	813	813
DPOGS211624	234	234
DPOGS211649	430	430
DPOGS211654	532	532
DPOGS211627	814	814
DPOGS211622	639	639
DPOGS211641	1543	1543
DPOGS211625	251	251
DPOGS211637	224	224
DPOGS211650	1350	1350
DPOGS211648	278	278
DPOGS211640	514	514
DPOGS211638	693	693
DPOGS211639	1875	1875
DPOGS211628	452	452
DPOGS211644	430	430
DPOGS211658	732	732
DPOGS211651	146	146
DPOGS211623	261	261
DPOGS211652	1068	1068
DPOGS211631	248	248
DPOGS211645	463	463
DPOGS211636	51	51
DPOGS211635	1085	1085
DPOGS211655	304	304
DPOGS211646	336	336
DPOGS211647	463	463
DPOGS211633	261	261
DPOGS211634	560	560
DPOGS211657	589	589
DPOGS211642	1365	1365
DPOGS211659	938	938
DPOGS211643	4334	4334
DPOGS211632	261	261
DPOGS211629	447	447
DPOGS211656	2402	2402
DPOGS211630	447	447
DPOGS202473	74	74
DPOGS202474	1438	1438
DPOGS202475	164	164
DPOGS202476	683	683
DPOGS202477	523	523
DPOGS202478	186	186
DPOGS202479	99	99
DPOGS202480	1404	1404
DPOGS202481	286	286
DPOGS202482	498	498
DPOGS202483	133	133
DPOGS202484	96	96
DPOGS210014	5071	5071
DPOGS210017	464	464
DPOGS210016	160	160
DPOGS210015	990	990
DPOGS210010	1152	1152
DPOGS210013	287	287
DPOGS210012	404	404
DPOGS210002	4104	4104
DPOGS210008	225	225
DPOGS210001	272	272
DPOGS210005	598	598
DPOGS210018	380	380
DPOGS210007	757	757
DPOGS210003	85	85
DPOGS210009	599	599
DPOGS210006	828	828
DPOGS210011	152	152
DPOGS210004	279	279
DPOGS200213	418	418
DPOGS200215	254	254
DPOGS200214	2184	2184
DPOGS200211	783	783
DPOGS200212	413	413
DPOGS200216	693	693
DPOGS205749	661	661
DPOGS205746	458	458
DPOGS205750	874	874
DPOGS205747	814	814
DPOGS211466	1441	1441
DPOGS213048	878	878
DPOGS213050	1162	1162
DPOGS213049	778	778
DPOGS205437	195	195
DPOGS205435	305	305
DPOGS205434	159	159
DPOGS205433	159	159
DPOGS205447	845	845
DPOGS205444	100	100
DPOGS205449	135	135
DPOGS205443	1751	1751
DPOGS205439	330	330
DPOGS205438	225	225
DPOGS205442	792	792
DPOGS205448	507	507
DPOGS205445	143	143
DPOGS205440	482	482
DPOGS205436	225	225
DPOGS205446	272	272
DPOGS205441	374	374
DPOGS212884	2336	2336
DPOGS212885	431	431
DPOGS206227	740	740
DPOGS206224	2069	2069
DPOGS206232	464	464
DPOGS206233	178	178
DPOGS206222	2742	2742
DPOGS206229	263	263
DPOGS206230	1528	1528
DPOGS206234	757	757
DPOGS206218	496	496
DPOGS206217	832	832
DPOGS206228	642	642
DPOGS206215	341	341
DPOGS206236	213	213
DPOGS206221	1498	1498
DPOGS206219	855	855
DPOGS206216	1318	1318
DPOGS206226	2709	2709
DPOGS206220	1500	1500
DPOGS206235	1656	1656
DPOGS206223	174	174
DPOGS206237	965	965
DPOGS206238	1583	1583
DPOGS206231	514	514
DPOGS202750	842	842
DPOGS202752	706	706
DPOGS202753	1553	1553
DPOGS202755	246	246
DPOGS202754	2416	2416
DPOGS209341	1056	1056
DPOGS209342	607	607
DPOGS209345	701	701
DPOGS209347	905	905
DPOGS209340	552	552
DPOGS209338	645	645
DPOGS209343	279	279
DPOGS209339	1042	1042
DPOGS209348	1320	1320
DPOGS209346	319	319
DPOGS200030	1053	1053
DPOGS200031	731	731
DPOGS200033	106	106
DPOGS200023	674	674
DPOGS200024	2314	2314
DPOGS200025	417	417
DPOGS200026	82	82
DPOGS200035	618	618
DPOGS200034	1277	1277
DPOGS200027	1559	1559
DPOGS200022	567	567
DPOGS200032	1130	1130
DPOGS200021	779	779
DPOGS216149	271	271
DPOGS216151	173	173
DPOGS216148	628	628
DPOGS205867	231	231
DPOGS205870	420	420
DPOGS205866	589	589
DPOGS205880	386	386
DPOGS205877	762	762
DPOGS205868	2418	2418
DPOGS205863	1422	1422
DPOGS205869	1086	1086
DPOGS205875	1376	1376
DPOGS205872	150	150
DPOGS205864	622	622
DPOGS205879	807	807
DPOGS205874	381	381
DPOGS205865	440	440
DPOGS205871	185	185
DPOGS205882	262	262
DPOGS205881	231	231
DPOGS205873	74	74
DPOGS205876	1625	1625
DPOGS205878	1134	1134
DPOGS204915	872	872
DPOGS204912	527	527
DPOGS204908	240	240
DPOGS204921	5158	5158
DPOGS204904	1103	1103
DPOGS204916	187	187
DPOGS204907	4929	4929
DPOGS204920	299	299
DPOGS204903	219	219
DPOGS204913	750	750
DPOGS204914	156	156
DPOGS204909	410	410
DPOGS204919	1154	1154
DPOGS204918	563	563
DPOGS204910	442	442
DPOGS204917	782	782
DPOGS213319	7474	7474
DPOGS213317	1136	1136
DPOGS213320	269	269
DPOGS213318	278	278
DPOGS213332	169	169
DPOGS213322	351	351
DPOGS213321	300	300
DPOGS213328	298	298
DPOGS213333	871	871
DPOGS213327	535	535
DPOGS213326	617	617
DPOGS213324	1082	1082
DPOGS213325	171	171
DPOGS213329	790	790
DPOGS213331	960	960
DPOGS213330	1638	1638
DPOGS205734	140	140
DPOGS205732	369	369
DPOGS205742	473	473
DPOGS205735	277	277
DPOGS205738	582	582
DPOGS205736	2012	2012
DPOGS205733	615	615
DPOGS205731	288	288
DPOGS205741	549	549
DPOGS205729	244	244
DPOGS205739	358	358
DPOGS205743	459	459
DPOGS205740	645	645
DPOGS205730	364	364
DPOGS205728	203	203
DPOGS205737	232	232
DPOGS200699	886	886
DPOGS212183	597	597
DPOGS212187	918	918
DPOGS212188	852	852
DPOGS212189	1448	1448
DPOGS212186	469	469
DPOGS212185	1384	1384
DPOGS212184	932	932
DPOGS206183	1222	1222
DPOGS206187	1155	1155
DPOGS206188	317	317
DPOGS206186	799	799
DPOGS206190	418	418
DPOGS206198	771	771
DPOGS206189	313	313
DPOGS206191	1706	1706
DPOGS206192	1346	1346
DPOGS206182	169	169
DPOGS206196	168	168
DPOGS206199	428	428
DPOGS206193	1806	1806
DPOGS206197	828	828
DPOGS206185	526	526
DPOGS206184	72	72
DPOGS206194	1153	1153
DPOGS209400	336	336
DPOGS209406	456	456
DPOGS209402	239	239
DPOGS209416	618	618
DPOGS209415	2120	2120
DPOGS209401	914	914
DPOGS209397	337	337
DPOGS209412	2218	2218
DPOGS209398	359	359
DPOGS209404	219	219
DPOGS209419	446	446
DPOGS209421	385	385
DPOGS209414	1054	1054
DPOGS209405	1568	1568
DPOGS209411	216	216
DPOGS209410	244	244
DPOGS209399	341	341
DPOGS209418	484	484
DPOGS209403	965	965
DPOGS209408	168	168
DPOGS209413	965	965
DPOGS209417	1449	1449
DPOGS209420	353	353
DPOGS208145	284	284
DPOGS208143	136	136
DPOGS208144	706	706
DPOGS208138	3536	3536
DPOGS208146	706	706
DPOGS208139	568	568
DPOGS208142	129	129
DPOGS215160	791	791
DPOGS215155	1147	1147
DPOGS215159	214	214
DPOGS215156	496	496
DPOGS215157	632	632
DPOGS215158	751	751
DPOGS215153	885	885
DPOGS215154	577	577
DPOGS207920	1429	1429
DPOGS207922	1130	1130
DPOGS207919	310	310
DPOGS207917	678	678
DPOGS207923	754	754
DPOGS207915	396	396
DPOGS207921	50	50
DPOGS207918	261	261
DPOGS207916	472	472
DPOGS204084	512	512
DPOGS204090	601	601
DPOGS204087	616	616
DPOGS204089	697	697
DPOGS204085	186	186
DPOGS204086	875	875
DPOGS204091	2674	2674
DPOGS204088	99	99
DPOGS215357	259	259
DPOGS215363	752	752
DPOGS215353	376	376
DPOGS215366	211	211
DPOGS215352	157	157
DPOGS215356	625	625
DPOGS215362	842	842
DPOGS215361	560	560
DPOGS215365	415	415
DPOGS215354	227	227
DPOGS215364	1388	1388
DPOGS215355	2036	2036
DPOGS215358	381	381
DPOGS210169	1956	1956
DPOGS210168	73	73
DPOGS200681	1898	1898
DPOGS200686	754	754
DPOGS200688	113	113
DPOGS200692	217	217
DPOGS200679	838	838
DPOGS200680	1148	1148
DPOGS200690	315	315
DPOGS200685	735	735
DPOGS200682	132	132
DPOGS200691	334	334
DPOGS200684	409	409
DPOGS200683	140	140
DPOGS211496	354	354
DPOGS211523	787	787
DPOGS211513	210	210
DPOGS211511	125	125
DPOGS211510	599	599
DPOGS211501	288	288
DPOGS211515	892	892
DPOGS211508	1708	1708
DPOGS211495	233	233
DPOGS211516	32	32
DPOGS211497	625	625
DPOGS211530	522	522
DPOGS211499	215	215
DPOGS211531	1028	1028
DPOGS211524	551	551
DPOGS211509	251	251
DPOGS211507	1283	1283
DPOGS211494	927	927
DPOGS211503	563	563
DPOGS211512	832	832
DPOGS211520	4300	4300
DPOGS211517	329	329
DPOGS211528	1363	1363
DPOGS211525	166	166
DPOGS211505	1162	1162
DPOGS211522	195	195
DPOGS211504	600	600
DPOGS211519	615	615
DPOGS211521	784	784
DPOGS211506	543	543
DPOGS211532	110	110
DPOGS211527	878	878
DPOGS211502	193	193
DPOGS211518	266	266
DPOGS211529	495	495
DPOGS211526	230	230
DPOGS211498	316	316
DPOGS211500	1971	1971
DPOGS202553	215	215
DPOGS202557	752	752
DPOGS202566	214	214
DPOGS202554	128	128
DPOGS202563	262	262
DPOGS202552	507	507
DPOGS202565	385	385
DPOGS202572	262	262
DPOGS202551	164	164
DPOGS202564	1020	1020
DPOGS202559	214	214
DPOGS202573	1266	1266
DPOGS202570	1197	1197
DPOGS202556	485	485
DPOGS202583	139	139
DPOGS202580	719	719
DPOGS202560	781	781
DPOGS202555	542	542
DPOGS202582	169	169
DPOGS202558	731	731
DPOGS202574	312	312
DPOGS202576	1321	1321
DPOGS202579	285	285
DPOGS202571	147	147
DPOGS202581	320	320
DPOGS202575	2569	2569
DPOGS202562	752	752
DPOGS202569	992	992
DPOGS202578	2387	2387
DPOGS202561	960	960
DPOGS202577	1258	1258
DPOGS213442	200	200
DPOGS213443	669	669
DPOGS213441	1023	1023
DPOGS213434	884	884
DPOGS213440	3322	3322
DPOGS213439	2709	2709
DPOGS213444	402	402
DPOGS213435	1193	1193
DPOGS213436	290	290
DPOGS213445	123	123
DPOGS213437	742	742
DPOGS213438	277	277
DPOGS207681	446	446
DPOGS207670	160	160
DPOGS207673	182	182
DPOGS207684	598	598
DPOGS207683	157	157
DPOGS207678	912	912
DPOGS207671	374	374
DPOGS207679	771	771
DPOGS207686	796	796
DPOGS207682	233	233
DPOGS207672	584	584
DPOGS207676	1297	1297
DPOGS207680	1032	1032
DPOGS207677	307	307
DPOGS207675	920	920
DPOGS207674	729	729
DPOGS214959	1022	1022
DPOGS214958	565	565
DPOGS214960	2439	2439
DPOGS214957	779	779
DPOGS209288	775	775
DPOGS209287	1080	1080
DPOGS209293	534	534
DPOGS209294	541	541
DPOGS209289	484	484
DPOGS209290	361	361
DPOGS209286	164	164
DPOGS209295	93	93
DPOGS209291	258	258
