gene.id	total_sites	non-NA_sites
DPOGS213047	2287	2287
DPOGS213049	1363	1363
DPOGS213058	2583	2583
DPOGS213060	5518	5518
DPOGS213061	3687	3687
DPOGS213062	3735	3735
DPOGS213063	5354	5354
DPOGS213064	4842	4842
DPOGS213066	4786	4786
DPOGS213068	4305	4305
DPOGS213070	2355	2355
DPOGS213072	5222	5222
DPOGS213076	8655	8655
DPOGS213077	3989	3989
DPOGS213081	2751	2751
DPOGS213082	3062	3062
DPOGS213096	6226	6226
DPOGS213097	7980	7980
DPOGS213098	6033	6033
DPOGS213100	6082	6082
DPOGS213101	9864	9864
DPOGS213103	2585	2585
DPOGS213107	3191	3191
DPOGS213111	6681	6681
DPOGS213113	8685	8685
DPOGS213114	6400	6400
DPOGS213115	3219	3219
DPOGS213135	3745	3745
DPOGS213140	3989	3989
DPOGS213141	4247	4247
DPOGS213142	8088	8088
DPOGS213148	4561	4561
DPOGS213153	7592	7592
DPOGS213157	5817	5817
DPOGS213158	3698	3698
DPOGS213162	1186	1186
DPOGS213165	2060	2060
DPOGS213169	3767	3767
DPOGS213171	2459	2459
DPOGS213172	4389	4389
DPOGS213174	3205	3205
DPOGS213175	3506	3506
DPOGS213178	7106	7106
DPOGS213179	2011	2011
DPOGS213184	4564	4564
DPOGS213186	2798	2798
DPOGS213188	4681	4681
DPOGS213190	2756	2756
DPOGS213192	2059	2059
DPOGS213194	1964	1964
DPOGS213199	3649	3649
DPOGS213204	1933	1933
DPOGS213206	2060	2060
DPOGS213208	3615	3615
DPOGS213209	2369	2369
DPOGS213212	4275	4275
DPOGS213213	2278	2278
DPOGS213220	5484	5484
DPOGS213222	4148	4148
DPOGS213224	957	957
DPOGS213225	1078	1078
DPOGS213226	1570	1570
DPOGS213234	1111	1111
DPOGS213276	7813	7813
DPOGS213278	1382	1382
DPOGS213279	925	925
DPOGS213280	802	802
DPOGS213281	2194	2194
DPOGS213300	2215	2215
DPOGS213312	270	270
DPOGS213313	99	99
DPOGS213314	1618	1618
DPOGS213315	13080	13080
DPOGS213316	11457	11457
DPOGS213318	967	967
DPOGS213320	896	896
DPOGS213321	1287	1287
DPOGS213322	1011	1011
DPOGS213324	1668	1668
DPOGS213325	719	719
DPOGS213330	6864	6864
DPOGS213332	980	980
DPOGS213333	9746	9746
DPOGS213334	526	526
DPOGS213405	183	183
DPOGS213406	132	132
DPOGS213447	7014	7014
DPOGS213448	2428	2428
DPOGS213454	422	422
DPOGS213455	243	243
DPOGS213499	542	542
DPOGS213633	12197	12197
DPOGS213634	7709	7709
DPOGS213635	15152	15152
DPOGS213636	14413	14413
DPOGS213638	13515	13515
DPOGS213640	11109	11109
DPOGS213645	13270	13270
DPOGS213649	7650	7650
DPOGS213654	9030	9030
DPOGS213656	3519	3519
DPOGS213711	3474	3474
DPOGS213712	135	135
DPOGS213713	1177	1177
DPOGS213716	1315	1315
DPOGS213727	1362	1362
DPOGS213736	3312	3312
DPOGS213739	892	892
DPOGS213741	819	819
DPOGS213796	8527	8527
DPOGS213799	13526	13526
DPOGS213800	12028	12028
DPOGS213810	19046	19046
DPOGS213814	13004	13004
DPOGS213815	8422	8422
DPOGS213816	27428	27428
DPOGS213826	2517	2517
DPOGS213827	2514	2514
DPOGS213829	4867	4867
DPOGS213831	4737	4737
DPOGS213832	2416	2416
DPOGS213840	5089	5089
DPOGS213841	3610	3610
DPOGS213842	3995	3995
DPOGS213844	4026	4026
DPOGS213847	4390	4390
DPOGS213849	1495	1495
DPOGS213850	651	651
DPOGS213851	443	443
DPOGS213852	4476	4476
DPOGS213853	7962	7962
DPOGS213854	11214	11214
DPOGS213856	7907	7907
DPOGS213859	4724	4724
DPOGS213860	5844	5844
DPOGS213890	772	772
DPOGS213894	150	150
DPOGS213911	9146	9146
DPOGS213916	19288	19288
DPOGS213923	6945	6945
DPOGS213933	3703	3703
DPOGS213934	4005	4005
DPOGS213943	2909	2909
DPOGS213945	4988	4988
DPOGS213946	4636	4636
DPOGS213949	2313	2313
DPOGS213950	3020	3020
DPOGS213951	5477	5477
DPOGS213952	9573	9573
DPOGS213954	3375	3375
DPOGS213956	7315	7315
DPOGS213957	8290	8290
DPOGS213959	3593	3593
DPOGS213960	5804	5804
DPOGS213962	399	399
DPOGS213963	1356	1356
DPOGS213964	3256	3256
DPOGS213965	372	372
DPOGS213967	653	653
DPOGS213968	5504	5504
DPOGS213969	1490	1490
DPOGS213972	669	669
DPOGS213973	807	807
DPOGS213974	17422	17422
DPOGS213976	225	225
DPOGS213995	126	126
DPOGS213996	879	879
DPOGS213997	878	878
DPOGS213999	683	683
DPOGS214002	1461	1461
DPOGS214003	498	498
DPOGS214004	538	538
DPOGS214005	13191	13191
DPOGS214006	1122	1122
DPOGS214007	1735	1735
DPOGS214008	3225	3225
DPOGS214009	9074	9074
DPOGS214010	2195	2195
DPOGS214012	1601	1601
DPOGS214013	1801	1801
DPOGS214014	663	663
DPOGS214015	4079	4079
DPOGS214016	2479	2479
DPOGS214017	4794	4794
DPOGS214021	2701	2701
DPOGS214022	1563	1563
DPOGS214023	696	696
DPOGS214077	2768	2768
DPOGS214296	351	351
DPOGS214299	13804	13804
DPOGS214301	16533	16533
DPOGS214302	6714	6714
DPOGS214304	13715	13715
DPOGS214306	6076	6076
DPOGS214313	8967	8967
DPOGS214314	7345	7345
DPOGS214315	19568	19568
DPOGS214319	14120	14120
DPOGS214322	20262	20262
DPOGS214325	10834	10834
DPOGS214326	6453	6453
DPOGS214334	9165	9165
DPOGS214340	6641	6641
DPOGS214341	17509	17509
DPOGS214342	9929	9929
DPOGS214345	18541	18541
DPOGS214350	7575	7575
DPOGS214355	13305	13305
DPOGS214356	15754	15754
DPOGS214369	19603	19603
DPOGS214370	6263	6263
DPOGS214371	8229	8229
DPOGS214388	17391	17391
DPOGS214391	2866	2866
DPOGS214394	6841	6841
DPOGS214397	12049	12049
DPOGS214398	3580	3580
DPOGS214399	2982	2982
DPOGS214400	3549	3549
DPOGS214401	7613	7613
DPOGS214402	7832	7832
DPOGS214405	2652	2652
DPOGS214406	11135	11135
DPOGS214408	11297	11297
DPOGS214409	5522	5522
DPOGS214410	2902	2902
DPOGS214411	4425	4425
DPOGS214412	7746	7746
DPOGS214414	3151	3151
DPOGS214415	6831	6831
DPOGS214416	14752	14752
DPOGS214418	4742	4742
DPOGS214421	5323	5323
DPOGS214422	19201	19201
DPOGS214423	8134	8134
DPOGS214424	3546	3546
DPOGS214426	9869	9869
DPOGS214428	5992	5992
DPOGS214429	4233	4233
DPOGS214430	14070	14070
DPOGS214432	22194	22194
DPOGS214433	3940	3940
DPOGS214434	8465	8465
DPOGS214436	8556	8556
DPOGS214437	5282	5282
DPOGS214438	5418	5418
DPOGS214439	5666	5666
DPOGS214441	204	204
DPOGS214442	1683	1683
DPOGS214443	4694	4694
DPOGS214444	1241	1241
DPOGS214445	418	418
DPOGS214446	2712	2712
DPOGS214447	2430	2430
DPOGS214448	1606	1606
DPOGS214449	1679	1679
DPOGS214450	2703	2703
DPOGS214451	2545	2545
DPOGS214453	2436	2436
DPOGS214455	3527	3527
DPOGS214457	4634	4634
DPOGS214460	1931	1931
DPOGS214461	2713	2713
DPOGS214462	159	159
DPOGS214463	1824	1824
DPOGS214465	2101	2101
DPOGS214473	12148	12148
DPOGS214474	11396	11396
DPOGS214476	19330	19330
DPOGS214481	24362	24362
DPOGS214485	14620	14620
DPOGS214488	12724	12724
DPOGS214489	14997	14997
DPOGS214490	9436	9436
DPOGS214494	17304	17304
DPOGS214501	19660	19660
DPOGS214502	11458	11458
DPOGS214510	314	314
DPOGS214512	533	533
DPOGS214513	2528	2528
DPOGS214514	1970	1970
DPOGS214515	1852	1852
DPOGS214516	5117	5117
DPOGS214520	2111	2111
DPOGS214521	1944	1944
DPOGS214522	2897	2897
DPOGS214538	4382	4382
DPOGS214540	2534	2534
DPOGS214544	5692	5692
DPOGS214545	7154	7154
DPOGS214546	5602	5602
DPOGS214547	6408	6408
DPOGS214550	5862	5862
DPOGS214553	5945	5945
DPOGS214558	4823	4823
DPOGS214560	10901	10901
DPOGS214561	7514	7514
DPOGS214563	6074	6074
DPOGS214564	3011	3011
DPOGS214565	8635	8635
DPOGS214568	6641	6641
DPOGS214570	4378	4378
DPOGS214571	1987	1987
DPOGS214572	2683	2683
DPOGS214573	2703	2703
DPOGS214575	4677	4677
DPOGS214576	3723	3723
DPOGS214579	3186	3186
DPOGS214581	2259	2259
DPOGS214583	2740	2740
DPOGS214584	7061	7061
DPOGS214585	5195	5195
DPOGS214587	2841	2841
DPOGS214590	3264	3264
DPOGS214591	2858	2858
DPOGS214594	1710	1710
DPOGS214595	2953	2953
DPOGS214596	2827	2827
DPOGS214597	2672	2672
DPOGS214598	1759	1759
DPOGS214604	1762	1762
DPOGS214606	4853	4853
DPOGS214608	1345	1345
DPOGS214609	1352	1352
DPOGS214610	3465	3465
DPOGS214615	5390	5390
DPOGS214616	3185	3185
DPOGS214617	1918	1918
DPOGS214618	2623	2623
DPOGS214619	6714	6714
DPOGS214622	5180	5180
DPOGS214623	2872	2872
DPOGS214625	2487	2487
DPOGS214626	3337	3337
DPOGS214627	4499	4499
DPOGS214628	2523	2523
DPOGS214629	4066	4066
DPOGS214630	1970	1970
DPOGS214631	8200	8200
DPOGS214634	4094	4094
DPOGS214635	4177	4177
DPOGS214638	6629	6629
DPOGS214639	6374	6374
DPOGS214641	4945	4945
DPOGS214642	3011	3011
DPOGS214644	4561	4561
DPOGS214645	1246	1246
DPOGS214647	3298	3298
DPOGS214648	5137	5137
DPOGS214649	3181	3181
DPOGS214650	1390	1390
DPOGS214660	9386	9386
DPOGS214663	9242	9242
DPOGS214667	9916	9916
DPOGS214673	6508	6508
DPOGS214676	8322	8322
DPOGS214677	7440	7440
DPOGS214680	603	603
DPOGS214682	2928	2928
DPOGS214683	111	111
DPOGS214684	2119	2119
DPOGS214686	8152	8152
DPOGS214687	2553	2553
DPOGS214688	3881	3881
DPOGS214689	3415	3415
DPOGS214692	2483	2483
DPOGS214693	2314	2314
DPOGS214701	2885	2885
DPOGS214705	2986	2986
DPOGS214706	1553	1553
DPOGS214707	1486	1486
DPOGS214710	4788	4788
DPOGS214713	3758	3758
DPOGS214716	1917	1917
DPOGS214717	3025	3025
DPOGS214720	1502	1502
DPOGS214731	3027	3027
DPOGS214733	2015	2015
DPOGS214734	2401	2401
DPOGS214735	4212	4212
DPOGS214736	2752	2752
DPOGS214737	1995	1995
DPOGS214742	2543	2543
DPOGS214743	2283	2283
DPOGS214745	3343	3343
DPOGS214747	1515	1515
DPOGS214748	2797	2797
DPOGS214749	2422	2422
DPOGS214751	2242	2242
DPOGS214754	1680	1680
DPOGS214761	4730	4730
DPOGS214762	3538	3538
DPOGS214763	3209	3209
DPOGS214769	2763	2763
DPOGS214774	4677	4677
DPOGS214776	3368	3368
DPOGS214777	1935	1935
DPOGS214779	1646	1646
DPOGS214821	204	204
DPOGS214822	9243	9243
DPOGS214823	3508	3508
DPOGS214825	4804	4804
DPOGS214826	5969	5969
DPOGS214827	12134	12134
DPOGS214828	921	921
DPOGS214830	2105	2105
DPOGS214831	13085	13085
DPOGS214832	999	999
DPOGS214833	1607	1607
DPOGS214838	2289	2289
DPOGS214840	2481	2481
DPOGS214841	2003	2003
DPOGS214844	5830	5830
DPOGS214845	4631	4631
DPOGS214846	2322	2322
DPOGS214850	3530	3530
DPOGS214851	2909	2909
DPOGS214852	4476	4476
DPOGS214855	2597	2597
DPOGS214856	5192	5192
DPOGS214858	4491	4491
DPOGS214861	4304	4304
DPOGS214862	6532	6532
DPOGS214868	3385	3385
DPOGS214873	2376	2376
DPOGS214877	2846	2846
DPOGS214882	819	819
DPOGS214883	4609	4609
DPOGS214884	351	351
DPOGS214885	522	522
DPOGS214886	441	441
DPOGS214887	441	441
DPOGS214888	438	438
DPOGS214890	1855	1855
DPOGS214893	1012	1012
DPOGS214896	778	778
DPOGS214899	2939	2939
DPOGS214901	3025	3025
DPOGS214902	12561	12561
DPOGS214903	1158	1158
DPOGS214905	2729	2729
DPOGS214906	3942	3942
DPOGS214909	1394	1394
DPOGS214910	1888	1888
DPOGS214913	7245	7245
DPOGS214917	371	371
DPOGS214919	8828	8828
DPOGS214921	7359	7359
DPOGS214923	1365	1365
DPOGS214925	610	610
DPOGS214927	12140	12140
DPOGS214928	8356	8356
DPOGS214934	1509	1509
DPOGS214935	1578	1578
DPOGS214936	2367	2367
DPOGS214938	4674	4674
DPOGS214940	4692	4692
DPOGS214941	1919	1919
DPOGS214943	2016	2016
DPOGS214949	2163	2163
DPOGS214951	1854	1854
DPOGS214954	3193	3193
DPOGS214957	1392	1392
DPOGS214958	2042	2042
DPOGS214970	185	185
DPOGS214971	10579	10579
DPOGS214973	4233	4233
DPOGS214974	3755	3755
DPOGS214978	1953	1953
DPOGS214979	1590	1590
DPOGS214981	1206	1206
DPOGS214983	2173	2173
DPOGS214986	3593	3593
DPOGS214987	3046	3046
DPOGS214988	1428	1428
DPOGS214989	3123	3123
DPOGS214991	1144	1144
DPOGS214993	1988	1988
DPOGS214995	1574	1574
DPOGS214996	3704	3704
DPOGS215000	1816	1816
DPOGS215001	13035	13035
DPOGS215003	3127	3127
DPOGS215006	1878	1878
DPOGS215007	17337	17337
DPOGS215009	1119	1119
DPOGS215010	3915	3915
DPOGS215011	1440	1440
DPOGS215012	1140	1140
DPOGS215015	1162	1162
DPOGS215016	2764	2764
DPOGS215017	2832	2832
DPOGS215018	2352	2352
DPOGS215019	2807	2807
DPOGS215020	1227	1227
DPOGS215021	2024	2024
DPOGS215022	3146	3146
DPOGS215023	839	839
DPOGS215024	3458	3458
DPOGS215025	1388	1388
DPOGS215029	3027	3027
DPOGS215031	2154	2154
DPOGS215071	651	651
DPOGS215095	17814	17814
DPOGS215096	2397	2397
DPOGS215098	18473	18473
DPOGS215102	2810	2810
DPOGS215106	2521	2521
DPOGS215107	1390	1390
DPOGS215109	14741	14741
DPOGS215110	13695	13695
DPOGS215112	12055	12055
DPOGS215115	2766	2766
DPOGS215116	2778	2778
DPOGS215117	1703	1703
DPOGS215118	1939	1939
DPOGS215122	646	646
DPOGS215123	3159	3159
DPOGS215125	144	144
DPOGS215127	302	302
DPOGS215149	2395	2395
DPOGS215150	2080	2080
DPOGS215151	72	72
DPOGS215153	8151	8151
DPOGS215163	186	186
DPOGS215167	20478	20478
DPOGS215169	4345	4345
DPOGS215171	18993	18993
DPOGS215173	7191	7191
DPOGS215174	3798	3798
DPOGS215175	2444	2444
DPOGS215176	9530	9530
DPOGS215177	3270	3270
DPOGS215180	10250	10250
DPOGS215181	10571	10571
DPOGS215182	4940	4940
DPOGS215183	10644	10644
DPOGS215184	8669	8669
DPOGS215186	6427	6427
DPOGS215187	10988	10988
DPOGS215188	3823	3823
DPOGS215189	4042	4042
DPOGS215190	5190	5190
DPOGS215192	3561	3561
DPOGS215194	4814	4814
DPOGS215195	2935	2935
DPOGS215196	2709	2709
DPOGS215199	8661	8661
DPOGS215200	4162	4162
DPOGS215201	8097	8097
DPOGS215202	5641	5641
DPOGS215203	6592	6592
DPOGS215205	4237	4237
DPOGS215206	8545	8545
DPOGS215208	1482	1482
DPOGS215209	5310	5310
DPOGS215210	4055	4055
DPOGS215212	3414	3414
DPOGS215215	3225	3225
DPOGS215216	2056	2056
DPOGS215217	7107	7107
DPOGS215218	3805	3805
DPOGS215219	4031	4031
DPOGS215220	3678	3678
DPOGS215221	8711	8711
DPOGS215223	14229	14229
DPOGS215224	4007	4007
DPOGS215225	3902	3902
DPOGS215226	8837	8837
DPOGS215229	4492	4492
DPOGS215230	8172	8172
DPOGS215231	3295	3295
DPOGS215233	2981	2981
DPOGS215237	10834	10834
DPOGS215238	6722	6722
DPOGS215239	9532	9532
DPOGS215242	3779	3779
DPOGS215245	5610	5610
DPOGS215254	2196	2196
DPOGS215257	4855	4855
DPOGS215258	3170	3170
DPOGS215265	7664	7664
DPOGS215269	3505	3505
DPOGS215272	9807	9807
DPOGS215273	3795	3795
DPOGS215274	5666	5666
DPOGS215275	4268	4268
DPOGS215280	5123	5123
DPOGS215282	6092	6092
DPOGS215294	3083	3083
DPOGS215306	3340	3340
DPOGS215316	4395	4395
DPOGS215319	2797	2797
DPOGS215321	2558	2558
DPOGS215325	7129	7129
DPOGS215326	3699	3699
DPOGS215327	7752	7752
DPOGS215328	2831	2831
DPOGS215329	2730	2730
DPOGS215335	4727	4727
DPOGS215341	3006	3006
DPOGS215348	7244	7244
DPOGS215350	1546	1546
DPOGS215354	10932	10932
DPOGS215355	15852	15852
DPOGS215356	1994	1994
DPOGS215357	2122	2122
DPOGS215358	1769	1769
DPOGS215361	3243	3243
DPOGS215362	4341	4341
DPOGS215363	2991	2991
DPOGS215366	738	738
DPOGS215367	502	502
DPOGS215368	198	198
DPOGS215431	1002	1002
DPOGS215432	4675	4675
DPOGS215436	9752	9752
DPOGS215438	10882	10882
DPOGS215441	7967	7967
DPOGS215442	22489	22489
DPOGS215444	10653	10653
DPOGS215446	14050	14050
DPOGS215447	17125	17125
DPOGS215450	1335	1335
DPOGS215451	819	819
DPOGS215502	2011	2011
DPOGS215514	2883	2883
DPOGS215530	158	158
DPOGS215532	1523	1523
DPOGS215535	957	957
DPOGS215536	1563	1563
DPOGS215537	1701	1701
DPOGS215538	1508	1508
DPOGS215539	1258	1258
DPOGS215542	853	853
DPOGS215547	272	272
DPOGS215554	1152	1152
DPOGS215556	1290	1290
DPOGS215560	1474	1474
DPOGS215562	4086	4086
DPOGS215564	2864	2864
DPOGS215565	2744	2744
DPOGS215569	3951	3951
DPOGS215570	3470	3470
DPOGS215571	1701	1701
DPOGS215579	1771	1771
DPOGS215582	1792	1792
DPOGS215583	4307	4307
DPOGS215586	1836	1836
DPOGS215588	4273	4273
DPOGS215590	2831	2831
DPOGS215592	1624	1624
DPOGS215593	1836	1836
DPOGS215595	2769	2769
DPOGS215599	2909	2909
DPOGS215601	3892	3892
DPOGS215604	3503	3503
DPOGS215605	131	131
DPOGS215608	1257	1257
DPOGS215613	734	734
DPOGS215614	1997	1997
DPOGS215616	2158	2158
DPOGS215618	2719	2719
DPOGS215620	1647	1647
DPOGS215622	2190	2190
DPOGS215625	2728	2728
DPOGS215626	1768	1768
DPOGS215630	1645	1645
DPOGS215633	1492	1492
DPOGS215635	1556	1556
DPOGS215638	1008	1008
DPOGS215639	956	956
DPOGS215643	1824	1824
DPOGS215644	1581	1581
DPOGS215645	673	673
DPOGS215646	2041	2041
DPOGS215650	2357	2357
DPOGS215651	765	765
DPOGS215652	1136	1136
DPOGS215655	2093	2093
DPOGS215656	1884	1884
DPOGS215658	1506	1506
DPOGS215659	487	487
DPOGS215660	978	978
DPOGS215663	1580	1580
DPOGS215665	804	804
DPOGS215666	913	913
DPOGS215667	1121	1121
DPOGS215669	2043	2043
DPOGS215670	1329	1329
DPOGS215671	1301	1301
DPOGS215672	1379	1379
DPOGS215673	1519	1519
DPOGS215680	1242	1242
DPOGS215681	1177	1177
DPOGS215684	2643	2643
DPOGS215685	2178	2178
DPOGS215687	1747	1747
DPOGS215688	165	165
DPOGS215690	1514	1514
DPOGS215694	1200	1200
DPOGS215696	1391	1391
DPOGS215698	2107	2107
DPOGS215699	1810	1810
DPOGS215700	1066	1066
DPOGS215701	965	965
DPOGS215703	2335	2335
DPOGS215704	1427	1427
DPOGS215706	768	768
DPOGS215707	372	372
DPOGS215708	1128	1128
DPOGS215709	891	891
DPOGS215711	1332	1332
DPOGS215715	496	496
DPOGS215716	1945	1945
DPOGS215717	354	354
DPOGS215718	2628	2628
DPOGS215721	485	485
DPOGS215732	1918	1918
DPOGS215733	1311	1311
DPOGS215734	1392	1392
DPOGS215735	1265	1265
DPOGS215736	396	396
DPOGS215739	2641	2641
DPOGS215740	2572	2572
DPOGS215742	2507	2507
DPOGS215747	2135	2135
DPOGS215752	2009	2009
DPOGS215755	784	784
DPOGS215757	685	685
DPOGS215759	1735	1735
DPOGS215763	771	771
DPOGS215764	786	786
DPOGS215765	2094	2094
DPOGS215768	1962	1962
DPOGS215773	1375	1375
DPOGS215775	383	383
DPOGS215777	1818	1818
DPOGS215778	1316	1316
DPOGS215781	1457	1457
DPOGS215785	644	644
DPOGS215786	1089	1089
DPOGS215788	757	757
DPOGS215790	1206	1206
DPOGS215791	588	588
DPOGS215793	589	589
DPOGS215794	670	670
DPOGS215802	707	707
DPOGS215804	579	579
DPOGS215813	5076	5076
DPOGS215815	15068	15068
DPOGS215820	11753	11753
DPOGS215822	9297	9297
DPOGS215825	5292	5292
DPOGS215826	8682	8682
DPOGS215827	9343	9343
DPOGS215829	13478	13478
DPOGS215830	5663	5663
DPOGS215831	16609	16609
DPOGS215832	19490	19490
DPOGS215834	16406	16406
DPOGS215836	10456	10456
DPOGS215846	15459	15459
DPOGS215850	17350	17350
DPOGS215851	10814	10814
DPOGS215852	105	105
DPOGS215931	24579	24579
DPOGS215934	5389	5389
DPOGS215936	14978	14978
DPOGS215949	7075	7075
DPOGS215950	2280	2280
DPOGS215952	117	117
DPOGS216083	4877	4877
DPOGS216085	3844	3844
DPOGS216086	4851	4851
DPOGS216090	478	478
DPOGS216142	3061	3061
DPOGS216144	5294	5294
DPOGS216147	2030	2030
DPOGS216152	451	451
DPOGS216179	512	512
DPOGS216187	9362	9362
DPOGS216189	17085	17085
DPOGS216191	11650	11650
DPOGS216196	7877	7877
DPOGS216200	23298	23298
DPOGS216205	16558	16558
DPOGS216210	7670	7670
DPOGS216213	1091	1091
