gene.id	total_sites	non-NA_sites
DPOGS215846	777	777
DPOGS215850	422	422
DPOGS215852	17	17
DPOGS215931	263	263
DPOGS215936	726	726
DPOGS215949	133	133
DPOGS216083	177	177
DPOGS216085	230	230
DPOGS216086	97	97
DPOGS216090	67	67
DPOGS216142	37	37
DPOGS216144	200	200
DPOGS216147	85	85
DPOGS216152	35	35
DPOGS216187	547	547
DPOGS216189	87	87
DPOGS216191	466	466
DPOGS216196	122	122
DPOGS216200	832	832
DPOGS216205	674	674
DPOGS216210	399	399
DPOGS216213	99	99
