gene.id	total_sites	non-NA_sites
DPOGS213047	2265	2265
DPOGS213049	1363	1363
DPOGS213058	2578	2578
DPOGS213060	5516	5516
DPOGS213061	3687	3687
DPOGS213062	3733	3733
DPOGS213063	5354	5354
DPOGS213064	4842	4842
DPOGS213066	4786	4786
DPOGS213068	4374	4374
DPOGS213070	2355	2355
DPOGS213072	5106	5106
DPOGS213076	8643	8643
DPOGS213077	3989	3989
DPOGS213081	2751	2751
DPOGS213082	3062	3062
DPOGS213096	6226	6226
DPOGS213097	7899	7899
DPOGS213098	6033	6033
DPOGS213100	6083	6083
DPOGS213101	9863	9863
DPOGS213103	2585	2585
DPOGS213107	3191	3191
DPOGS213111	6673	6673
DPOGS213113	8680	8680
DPOGS213114	6400	6400
DPOGS213115	3219	3219
DPOGS213135	3745	3745
DPOGS213140	3999	3999
DPOGS213141	4247	4247
DPOGS213142	8055	8055
DPOGS213148	4561	4561
DPOGS213153	7599	7599
DPOGS213157	5805	5805
DPOGS213158	3698	3698
DPOGS213162	1186	1186
DPOGS213165	2060	2060
DPOGS213169	3770	3770
DPOGS213171	2459	2459
DPOGS213172	4388	4388
DPOGS213174	3143	3143
DPOGS213175	3506	3506
DPOGS213178	7081	7081
DPOGS213179	2011	2011
DPOGS213184	4564	4564
DPOGS213186	2763	2763
DPOGS213188	4681	4681
DPOGS213190	2758	2758
DPOGS213192	2059	2059
DPOGS213194	1964	1964
DPOGS213199	3649	3649
DPOGS213204	1933	1933
DPOGS213206	2037	2037
DPOGS213208	3615	3615
DPOGS213209	2369	2369
DPOGS213212	4275	4275
DPOGS213213	2277	2277
DPOGS213220	5484	5484
DPOGS213222	4179	4179
DPOGS213224	957	957
DPOGS213225	1078	1078
DPOGS213226	1570	1570
DPOGS213234	1111	1111
DPOGS213276	7817	7817
DPOGS213278	1382	1382
DPOGS213279	922	922
DPOGS213280	802	802
DPOGS213281	2106	2106
DPOGS213300	2215	2215
DPOGS213312	270	270
DPOGS213313	99	99
DPOGS213314	1618	1618
DPOGS213315	13044	13044
DPOGS213316	11446	11446
DPOGS213318	967	967
DPOGS213320	891	891
DPOGS213321	1287	1287
DPOGS213322	1011	1011
DPOGS213324	1668	1668
DPOGS213325	719	719
DPOGS213330	6864	6864
DPOGS213332	980	980
DPOGS213333	9682	9682
DPOGS213334	528	528
DPOGS213405	183	183
DPOGS213406	132	132
DPOGS213447	7015	7015
DPOGS213448	2428	2428
DPOGS213454	422	422
DPOGS213455	243	243
DPOGS213499	542	542
DPOGS213633	12186	12186
DPOGS213634	7711	7711
DPOGS213635	15153	15153
DPOGS213636	14387	14387
DPOGS213638	13518	13518
DPOGS213640	11103	11103
DPOGS213645	13270	13270
DPOGS213649	7649	7649
DPOGS213654	9036	9036
DPOGS213656	3520	3520
DPOGS213711	3473	3473
DPOGS213712	130	130
DPOGS213713	1196	1196
DPOGS213716	1315	1315
DPOGS213727	1362	1362
DPOGS213736	2686	2686
DPOGS213739	892	892
DPOGS213741	819	819
DPOGS213796	8526	8526
DPOGS213799	13524	13524
DPOGS213800	12028	12028
DPOGS213810	19039	19039
DPOGS213814	12985	12985
DPOGS213815	8421	8421
DPOGS213816	27421	27421
DPOGS213826	2517	2517
DPOGS213827	2514	2514
DPOGS213829	4863	4863
DPOGS213831	4736	4736
DPOGS213832	2416	2416
DPOGS213840	5088	5088
DPOGS213841	3610	3610
DPOGS213842	3992	3992
DPOGS213844	3976	3976
DPOGS213847	4390	4390
DPOGS213849	1495	1495
DPOGS213850	650	650
DPOGS213851	443	443
DPOGS213852	4475	4475
DPOGS213853	7930	7930
DPOGS213854	11145	11145
DPOGS213856	7917	7917
DPOGS213859	4730	4730
DPOGS213860	5843	5843
DPOGS213890	769	769
DPOGS213894	150	150
DPOGS213911	9020	9020
DPOGS213916	19246	19246
DPOGS213923	6898	6898
DPOGS213933	3703	3703
DPOGS213934	4014	4014
DPOGS213943	2909	2909
DPOGS213945	4988	4988
DPOGS213946	4636	4636
DPOGS213949	2311	2311
DPOGS213950	2999	2999
DPOGS213951	5467	5467
DPOGS213952	9584	9584
DPOGS213954	3375	3375
DPOGS213956	7312	7312
DPOGS213957	8290	8290
DPOGS213959	3665	3665
DPOGS213960	5804	5804
DPOGS213962	399	399
DPOGS213963	1356	1356
DPOGS213964	3270	3270
DPOGS213965	372	372
DPOGS213967	140	140
DPOGS213968	5504	5504
DPOGS213969	1489	1489
DPOGS213972	669	669
DPOGS213973	807	807
DPOGS213974	17402	17402
DPOGS213976	225	225
DPOGS213995	126	126
DPOGS213996	879	879
DPOGS213997	878	878
DPOGS213999	684	684
DPOGS214002	1444	1444
DPOGS214003	498	498
DPOGS214004	538	538
DPOGS214005	13183	13183
DPOGS214006	1122	1122
DPOGS214007	1735	1735
DPOGS214008	3235	3235
DPOGS214009	9069	9069
DPOGS214010	2195	2195
DPOGS214012	1601	1601
DPOGS214013	1801	1801
DPOGS214014	663	663
DPOGS214015	4079	4079
DPOGS214016	2479	2479
DPOGS214017	4780	4780
DPOGS214021	2698	2698
DPOGS214022	1563	1563
DPOGS214023	696	696
DPOGS214077	2768	2768
DPOGS214296	351	351
DPOGS214299	13810	13810
DPOGS214301	16534	16534
DPOGS214302	6712	6712
DPOGS214304	13715	13715
DPOGS214306	6076	6076
DPOGS214313	8967	8967
DPOGS214314	7360	7360
DPOGS214315	19566	19566
DPOGS214319	14132	14132
DPOGS214322	20207	20207
DPOGS214325	10848	10848
DPOGS214326	6454	6454
DPOGS214334	9165	9165
DPOGS214340	6548	6548
DPOGS214341	17491	17491
DPOGS214342	9768	9768
DPOGS214345	18513	18513
DPOGS214350	7575	7575
DPOGS214355	13266	13266
DPOGS214356	15730	15730
DPOGS214369	19638	19638
DPOGS214370	6257	6257
DPOGS214371	8228	8228
DPOGS214388	17284	17284
DPOGS214391	2866	2866
DPOGS214394	6839	6839
DPOGS214397	12040	12040
DPOGS214398	3580	3580
DPOGS214399	2920	2920
DPOGS214400	3557	3557
DPOGS214401	7625	7625
DPOGS214402	7808	7808
DPOGS214405	2647	2647
DPOGS214406	11135	11135
DPOGS214408	11283	11283
DPOGS214409	5485	5485
DPOGS214410	2905	2905
DPOGS214411	4425	4425
DPOGS214412	7669	7669
DPOGS214414	3146	3146
DPOGS214415	6824	6824
DPOGS214416	14710	14710
DPOGS214418	4618	4618
DPOGS214421	5327	5327
DPOGS214422	19479	19479
DPOGS214423	8107	8107
DPOGS214424	3543	3543
DPOGS214426	9849	9849
DPOGS214428	5991	5991
DPOGS214429	4233	4233
DPOGS214430	13949	13949
DPOGS214432	22193	22193
DPOGS214433	3943	3943
DPOGS214434	8464	8464
DPOGS214436	8556	8556
DPOGS214437	5281	5281
DPOGS214438	5415	5415
DPOGS214439	5652	5652
DPOGS214441	204	204
DPOGS214442	1683	1683
DPOGS214443	4684	4684
DPOGS214444	1241	1241
DPOGS214445	418	418
DPOGS214446	2691	2691
DPOGS214447	2410	2410
DPOGS214448	1606	1606
DPOGS214449	1679	1679
DPOGS214450	2703	2703
DPOGS214451	2545	2545
DPOGS214453	2436	2436
DPOGS214455	3526	3526
DPOGS214457	4633	4633
DPOGS214460	1930	1930
DPOGS214461	2713	2713
DPOGS214462	159	159
DPOGS214463	1786	1786
DPOGS214465	2101	2101
DPOGS214473	12145	12145
DPOGS214474	11336	11336
DPOGS214476	19357	19357
DPOGS214481	24255	24255
DPOGS214485	14625	14625
DPOGS214488	12674	12674
DPOGS214489	15010	15010
DPOGS214490	9439	9439
DPOGS214494	17278	17278
DPOGS214501	19455	19455
DPOGS214502	11461	11461
DPOGS214510	314	314
DPOGS214512	533	533
DPOGS214513	2528	2528
DPOGS214514	1970	1970
DPOGS214515	1852	1852
DPOGS214516	5113	5113
DPOGS214520	2111	2111
DPOGS214521	1944	1944
DPOGS214522	2897	2897
DPOGS214538	4375	4375
DPOGS214540	2518	2518
DPOGS214544	5689	5689
DPOGS214545	7134	7134
DPOGS214546	5582	5582
DPOGS214547	6407	6407
DPOGS214550	5858	5858
DPOGS214553	5945	5945
DPOGS214558	4864	4864
DPOGS214560	10673	10673
DPOGS214561	7522	7522
DPOGS214563	6048	6048
DPOGS214564	2964	2964
DPOGS214565	8634	8634
DPOGS214568	6644	6644
DPOGS214570	4378	4378
DPOGS214571	1987	1987
DPOGS214572	2683	2683
DPOGS214573	2707	2707
DPOGS214575	4677	4677
DPOGS214576	3723	3723
DPOGS214579	3184	3184
DPOGS214581	2259	2259
DPOGS214583	2740	2740
DPOGS214584	7061	7061
DPOGS214585	5196	5196
DPOGS214587	2847	2847
DPOGS214590	3285	3285
DPOGS214591	2856	2856
DPOGS214594	1710	1710
DPOGS214595	2955	2955
DPOGS214596	2827	2827
DPOGS214597	2672	2672
DPOGS214598	1759	1759
DPOGS214604	1762	1762
DPOGS214606	4851	4851
DPOGS214608	1345	1345
DPOGS214609	1352	1352
DPOGS214610	3458	3458
DPOGS214615	5331	5331
DPOGS214616	3182	3182
DPOGS214617	1917	1917
DPOGS214618	2622	2622
DPOGS214619	6703	6703
DPOGS214622	5180	5180
DPOGS214623	2872	2872
DPOGS214625	2487	2487
DPOGS214626	3337	3337
DPOGS214627	4499	4499
DPOGS214628	2523	2523
DPOGS214629	4066	4066
DPOGS214630	1993	1993
DPOGS214631	8200	8200
DPOGS214634	4094	4094
DPOGS214635	4151	4151
DPOGS214638	6629	6629
DPOGS214639	6374	6374
DPOGS214641	4962	4962
DPOGS214642	3024	3024
DPOGS214644	4561	4561
DPOGS214645	1246	1246
DPOGS214647	3298	3298
DPOGS214648	5141	5141
DPOGS214649	3236	3236
DPOGS214650	1390	1390
DPOGS214660	9387	9387
DPOGS214663	9242	9242
DPOGS214667	9800	9800
DPOGS214673	6507	6507
DPOGS214676	8320	8320
DPOGS214677	7427	7427
DPOGS214680	603	603
DPOGS214682	2835	2835
DPOGS214683	111	111
DPOGS214684	2119	2119
DPOGS214686	8146	8146
DPOGS214687	2519	2519
DPOGS214688	3884	3884
DPOGS214689	3415	3415
DPOGS214692	2483	2483
DPOGS214693	2314	2314
DPOGS214701	2885	2885
DPOGS214705	2986	2986
DPOGS214706	1553	1553
DPOGS214707	1463	1463
DPOGS214710	4801	4801
DPOGS214713	3748	3748
DPOGS214716	1916	1916
DPOGS214717	3025	3025
DPOGS214720	1502	1502
DPOGS214731	3027	3027
DPOGS214733	2014	2014
DPOGS214734	2401	2401
DPOGS214735	4211	4211
DPOGS214736	2752	2752
DPOGS214737	1995	1995
DPOGS214742	2543	2543
DPOGS214743	2284	2284
DPOGS214745	3375	3375
DPOGS214747	1515	1515
DPOGS214748	2797	2797
DPOGS214749	2422	2422
DPOGS214751	2235	2235
DPOGS214754	1680	1680
DPOGS214761	4730	4730
DPOGS214762	3538	3538
DPOGS214763	3209	3209
DPOGS214769	2763	2763
DPOGS214774	4677	4677
DPOGS214776	3368	3368
DPOGS214777	1935	1935
DPOGS214779	1646	1646
DPOGS214821	204	204
DPOGS214822	9241	9241
DPOGS214823	3174	3174
DPOGS214825	4801	4801
DPOGS214826	5980	5980
DPOGS214827	12102	12102
DPOGS214828	921	921
DPOGS214830	1762	1762
DPOGS214831	12956	12956
DPOGS214832	999	999
DPOGS214833	1607	1607
DPOGS214838	2289	2289
DPOGS214840	2481	2481
DPOGS214841	2003	2003
DPOGS214844	5830	5830
DPOGS214845	4625	4625
DPOGS214846	2322	2322
DPOGS214850	3530	3530
DPOGS214851	2909	2909
DPOGS214852	4472	4472
DPOGS214855	2598	2598
DPOGS214856	5191	5191
DPOGS214858	4491	4491
DPOGS214861	4307	4307
DPOGS214862	6514	6514
DPOGS214868	3384	3384
DPOGS214873	2376	2376
DPOGS214877	2846	2846
DPOGS214882	819	819
DPOGS214883	4609	4609
DPOGS214884	351	351
DPOGS214885	522	522
DPOGS214886	441	441
DPOGS214887	441	441
DPOGS214888	438	438
DPOGS214890	1648	1648
DPOGS214893	1012	1012
DPOGS214896	778	778
DPOGS214899	2939	2939
DPOGS214901	3025	3025
DPOGS214902	12557	12557
DPOGS214903	1158	1158
DPOGS214905	2723	2723
DPOGS214906	3942	3942
DPOGS214909	1394	1394
DPOGS214910	1888	1888
DPOGS214913	7273	7273
DPOGS214917	371	371
DPOGS214919	8770	8770
DPOGS214921	7349	7349
DPOGS214923	1365	1365
DPOGS214925	610	610
DPOGS214927	12100	12100
DPOGS214928	8352	8352
DPOGS214934	1509	1509
DPOGS214935	1578	1578
DPOGS214936	2305	2305
DPOGS214938	4674	4674
DPOGS214940	4679	4679
DPOGS214941	1919	1919
DPOGS214943	2016	2016
DPOGS214949	2163	2163
DPOGS214951	1854	1854
DPOGS214954	3193	3193
DPOGS214957	1392	1392
DPOGS214958	2042	2042
DPOGS214970	185	185
DPOGS214971	10581	10581
DPOGS214973	4233	4233
DPOGS214974	3747	3747
DPOGS214978	1953	1953
DPOGS214979	1590	1590
DPOGS214981	1206	1206
DPOGS214983	2133	2133
DPOGS214986	3583	3583
DPOGS214987	3041	3041
DPOGS214988	1428	1428
DPOGS214989	3119	3119
DPOGS214991	1144	1144
DPOGS214993	1988	1988
DPOGS214995	1567	1567
DPOGS214996	3701	3701
DPOGS215000	1816	1816
DPOGS215001	12930	12930
DPOGS215003	3376	3376
DPOGS215006	1878	1878
DPOGS215007	17335	17335
DPOGS215009	1119	1119
DPOGS215010	3904	3904
DPOGS215011	1440	1440
DPOGS215012	1140	1140
DPOGS215015	1164	1164
DPOGS215016	2762	2762
DPOGS215017	2829	2829
DPOGS215018	2344	2344
DPOGS215019	2807	2807
DPOGS215020	1226	1226
DPOGS215021	2021	2021
DPOGS215022	3146	3146
DPOGS215023	839	839
DPOGS215024	3445	3445
DPOGS215025	1375	1375
DPOGS215029	3018	3018
DPOGS215031	2154	2154
DPOGS215071	651	651
DPOGS215095	17467	17467
DPOGS215096	2390	2390
DPOGS215098	17944	17944
DPOGS215102	2809	2809
DPOGS215106	2521	2521
DPOGS215107	1381	1381
DPOGS215109	14636	14636
DPOGS215110	13576	13576
DPOGS215112	11984	11984
DPOGS215115	2764	2764
DPOGS215116	2775	2775
DPOGS215117	1704	1704
DPOGS215118	1939	1939
DPOGS215122	646	646
DPOGS215123	3155	3155
DPOGS215125	144	144
DPOGS215127	306	306
DPOGS215149	2392	2392
DPOGS215150	1932	1932
DPOGS215151	72	72
DPOGS215153	8144	8144
DPOGS215163	186	186
DPOGS215167	20477	20477
DPOGS215169	4345	4345
DPOGS215171	18989	18989
DPOGS215173	7191	7191
DPOGS215174	3798	3798
DPOGS215175	2423	2423
DPOGS215176	9302	9302
DPOGS215177	3269	3269
DPOGS215180	10251	10251
DPOGS215181	10566	10566
DPOGS215182	4940	4940
DPOGS215183	10642	10642
DPOGS215184	8669	8669
DPOGS215186	6431	6431
DPOGS215187	10994	10994
DPOGS215188	3823	3823
DPOGS215189	4041	4041
DPOGS215190	5215	5215
DPOGS215192	3561	3561
DPOGS215194	4814	4814
DPOGS215195	2935	2935
DPOGS215196	2702	2702
DPOGS215199	8613	8613
DPOGS215200	4162	4162
DPOGS215201	8100	8100
DPOGS215202	5640	5640
DPOGS215203	6592	6592
DPOGS215205	4236	4236
DPOGS215206	8598	8598
DPOGS215208	1482	1482
DPOGS215209	5293	5293
DPOGS215210	4016	4016
DPOGS215212	3414	3414
DPOGS215215	3202	3202
DPOGS215216	2051	2051
DPOGS215217	7080	7080
DPOGS215218	3773	3773
DPOGS215219	4031	4031
DPOGS215220	3666	3666
DPOGS215221	8713	8713
DPOGS215223	14227	14227
DPOGS215224	4006	4006
DPOGS215225	3898	3898
DPOGS215226	8843	8843
DPOGS215229	4492	4492
DPOGS215230	8172	8172
DPOGS215231	3295	3295
DPOGS215233	2981	2981
DPOGS215237	10833	10833
DPOGS215238	6722	6722
DPOGS215239	9567	9567
DPOGS215242	3779	3779
DPOGS215245	5589	5589
DPOGS215254	2196	2196
DPOGS215257	4855	4855
DPOGS215258	3170	3170
DPOGS215265	7664	7664
DPOGS215269	3505	3505
DPOGS215272	9800	9800
DPOGS215273	3795	3795
DPOGS215274	5665	5665
DPOGS215275	4268	4268
DPOGS215280	5103	5103
DPOGS215282	6087	6087
DPOGS215294	3089	3089
DPOGS215306	3340	3340
DPOGS215316	4395	4395
DPOGS215319	2797	2797
DPOGS215321	2558	2558
DPOGS215325	7107	7107
DPOGS215326	3699	3699
DPOGS215327	7753	7753
DPOGS215328	2831	2831
DPOGS215329	2730	2730
DPOGS215335	4727	4727
DPOGS215341	3006	3006
DPOGS215348	7246	7246
DPOGS215350	1546	1546
DPOGS215354	10983	10983
DPOGS215355	15397	15397
DPOGS215356	1994	1994
DPOGS215357	2134	2134
DPOGS215358	1753	1753
DPOGS215361	3238	3238
DPOGS215362	4341	4341
DPOGS215363	2989	2989
DPOGS215366	738	738
DPOGS215367	501	501
DPOGS215368	198	198
DPOGS215431	1002	1002
DPOGS215432	4683	4683
DPOGS215436	9752	9752
DPOGS215438	10873	10873
DPOGS215441	7962	7962
DPOGS215442	22466	22466
DPOGS215444	10653	10653
DPOGS215446	13991	13991
DPOGS215447	17122	17122
DPOGS215450	1335	1335
DPOGS215451	819	819
DPOGS215502	1972	1972
DPOGS215514	2949	2949
DPOGS215530	158	158
DPOGS215532	1523	1523
DPOGS215535	957	957
DPOGS215536	1563	1563
DPOGS215537	1701	1701
DPOGS215538	1508	1508
DPOGS215539	1258	1258
DPOGS215542	848	848
DPOGS215547	272	272
DPOGS215554	1152	1152
DPOGS215556	1290	1290
DPOGS215560	1474	1474
DPOGS215562	4085	4085
DPOGS215564	2866	2866
DPOGS215565	2744	2744
DPOGS215569	3951	3951
DPOGS215570	3470	3470
DPOGS215571	1701	1701
DPOGS215579	1771	1771
DPOGS215582	1792	1792
DPOGS215583	4306	4306
DPOGS215586	1836	1836
DPOGS215588	4273	4273
DPOGS215590	2831	2831
DPOGS215592	1624	1624
DPOGS215593	1836	1836
DPOGS215595	2769	2769
DPOGS215599	2907	2907
DPOGS215601	3892	3892
DPOGS215604	3503	3503
DPOGS215605	131	131
DPOGS215608	1257	1257
DPOGS215613	734	734
DPOGS215614	1995	1995
DPOGS215616	2158	2158
DPOGS215618	2719	2719
DPOGS215620	1642	1642
DPOGS215622	2188	2188
DPOGS215625	2737	2737
DPOGS215626	1768	1768
DPOGS215630	1645	1645
DPOGS215633	1492	1492
DPOGS215635	1556	1556
DPOGS215638	1008	1008
DPOGS215639	956	956
DPOGS215643	1818	1818
DPOGS215644	1582	1582
DPOGS215645	673	673
DPOGS215646	2041	2041
DPOGS215650	2356	2356
DPOGS215651	765	765
DPOGS215652	1136	1136
DPOGS215655	2037	2037
DPOGS215656	1865	1865
DPOGS215658	1506	1506
DPOGS215659	487	487
DPOGS215660	978	978
DPOGS215663	1580	1580
DPOGS215665	802	802
DPOGS215666	913	913
DPOGS215667	1121	1121
DPOGS215669	2043	2043
DPOGS215670	1329	1329
DPOGS215671	1301	1301
DPOGS215672	1379	1379
DPOGS215673	1519	1519
DPOGS215680	1242	1242
DPOGS215681	1177	1177
DPOGS215684	2644	2644
DPOGS215685	2178	2178
DPOGS215687	1741	1741
DPOGS215688	165	165
DPOGS215690	1514	1514
DPOGS215694	1200	1200
DPOGS215696	1391	1391
DPOGS215698	2107	2107
DPOGS215699	1810	1810
DPOGS215700	1066	1066
DPOGS215701	932	932
DPOGS215703	2334	2334
DPOGS215704	1427	1427
DPOGS215706	768	768
DPOGS215707	372	372
DPOGS215708	1128	1128
DPOGS215709	779	779
DPOGS215711	1329	1329
DPOGS215715	496	496
DPOGS215716	1945	1945
DPOGS215717	354	354
DPOGS215718	2624	2624
DPOGS215721	485	485
DPOGS215732	1918	1918
DPOGS215733	1311	1311
DPOGS215734	1392	1392
DPOGS215735	1265	1265
DPOGS215736	396	396
DPOGS215739	2641	2641
DPOGS215740	2571	2571
DPOGS215742	2507	2507
DPOGS215747	2135	2135
DPOGS215752	2009	2009
DPOGS215755	784	784
DPOGS215757	685	685
DPOGS215759	1735	1735
DPOGS215763	771	771
DPOGS215764	786	786
DPOGS215765	2091	2091
DPOGS215768	1962	1962
DPOGS215773	1375	1375
DPOGS215775	383	383
DPOGS215777	1815	1815
DPOGS215778	1316	1316
DPOGS215781	1457	1457
DPOGS215785	644	644
DPOGS215786	1089	1089
DPOGS215788	757	757
DPOGS215790	1206	1206
DPOGS215791	588	588
DPOGS215793	589	589
DPOGS215794	670	670
DPOGS215802	707	707
DPOGS215804	579	579
DPOGS215813	5076	5076
DPOGS215815	15069	15069
DPOGS215820	11758	11758
DPOGS215822	9255	9255
DPOGS215825	5292	5292
DPOGS215826	8636	8636
DPOGS215827	9298	9298
DPOGS215829	13396	13396
DPOGS215830	5640	5640
DPOGS215831	16609	16609
DPOGS215832	19476	19476
DPOGS215834	16428	16428
DPOGS215836	10477	10477
DPOGS215846	15456	15456
DPOGS215850	17350	17350
DPOGS215851	10814	10814
DPOGS215852	105	105
DPOGS215931	24573	24573
DPOGS215934	5384	5384
DPOGS215936	14988	14988
DPOGS215949	7076	7076
DPOGS215950	2098	2098
DPOGS215952	117	117
DPOGS216083	4877	4877
DPOGS216085	3844	3844
DPOGS216086	4851	4851
DPOGS216090	478	478
DPOGS216142	3044	3044
DPOGS216144	5294	5294
DPOGS216147	2030	2030
DPOGS216152	447	447
DPOGS216179	512	512
DPOGS216187	8804	8804
DPOGS216189	17072	17072
DPOGS216191	11633	11633
DPOGS216196	7859	7859
DPOGS216200	23301	23301
DPOGS216205	16561	16561
DPOGS216210	7670	7670
DPOGS216213	1091	1091
